customer_id,age,gender,location,acquisition_date,total_orders,total_spent,avg_order_value,days_since_last_purchase,preferred_categories,customer_lifetime_value,support_tickets,email_open_rate,email_click_rate,mobile_usage_pct,return_rate,q4_purchase_ratio,days_as_customer
CUST_02366,18,M,Houston,2022-08-15 20:08:10.612135,5,329.23,64.26,9,Beauty,385.39,0,0.148,0.067,0.669,0.232,0.588,1070
CUST_02367,25,F,Austin,2024-03-09 20:08:10.612135,9,669.12,74.5,34,Clothing,914.33,3,0.215,0.033,0.467,0.135,0.834,498
CUST_02368,35,F,San Diego,2024-11-14 20:08:10.612135,12,1261.52,106.65,22,Beauty,2189.85,3,0.194,0.078,0.476,0.058,0.639,248
CUST_02369,30,M,San Diego,2024-09-22 20:08:10.612135,12,2459.51,207.68,75,"Clothing, Beauty, Sports",3950.74,2,0.775,0.234,0.42,0.212,0.494,301
CUST_02370,40,F,Phoenix,2023-01-10 20:08:10.612135,8,742.31,91.58,1,"Books, Home",889.24,0,0.28,0.106,0.619,0.129,0.795,922
CUST_02371,40,F,Philadelphia,2023-11-30 20:08:10.612135,20,3102.93,157.19,61,"Beauty, Electronics",4049.89,0,0.289,0.023,0.64,0.061,0.74,598
CUST_02372,45,F,San Diego,2025-06-22 20:08:10.612135,8,636.34,80.03,56,"Books, Home, Sports",4783.89,3,0.133,0.046,0.392,0.042,0.871,28
CUST_02373,40,M,New York,2023-07-03 20:08:10.612135,10,608.59,62.27,19,"Books, Electronics",757.08,1,0.509,0.097,0.839,0.025,0.989,748
CUST_02374,35,F,Phoenix,2024-09-07 20:08:10.612135,17,3030.82,182.23,15,"Books, Beauty",4781.21,2,0.685,0.317,0.394,0.094,0.556,316
CUST_02375,40,M,Houston,2023-07-03 20:08:10.612135,9,884.0,97.87,21,Electronics,1099.68,2,0.095,0.013,0.859,0.015,1.046,748
CUST_02376,30,M,Houston,2023-05-01 20:08:10.612135,16,2634.27,163.2,12,"Books, Electronics",3227.06,1,0.695,0.358,0.699,0.228,0.656,811
CUST_02377,30,F,Austin,2024-01-22 20:08:10.612135,12,243.8,20.0,4,"Books, Electronics, Home",325.44,1,0.348,0.043,0.505,0.152,0.768,545
CUST_02378,45,M,Los Angeles,2024-03-28 20:08:10.612135,6,476.03,80.49,3,Beauty,657.4,2,0.401,0.187,0.524,0.133,0.324,479
CUST_02379,35,F,San Jose,2024-01-21 20:08:10.612135,11,1537.29,143.1,10,"Beauty, Sports, Books",2051.13,3,0.386,0.279,0.347,0.008,0.561,546
CUST_02380,45,M,New York,2025-04-25 20:08:10.612135,9,1412.13,156.22,46,Home,4408.79,0,0.639,0.05,0.232,0.019,0.382,86
CUST_02381,45,M,Philadelphia,2023-05-15 20:08:10.612135,16,1284.09,79.27,5,Books,1578.13,3,0.56,0.198,0.763,0.058,0.96,797
CUST_02382,50,M,San Antonio,2022-11-27 20:08:10.612135,3,336.79,110.71,19,"Books, Home, Electronics",400.41,2,0.202,0.023,0.903,0.1,0.867,966
CUST_02383,50,Other,Phoenix,2023-06-28 20:08:10.612135,5,1140.7,232.84,40,Home,1417.16,1,0.291,0.099,0.547,0.014,0.805,753
CUST_02384,35,F,San Diego,2024-12-27 20:08:10.612135,9,1118.15,128.59,22,"Sports, Clothing, Home",2113.57,2,0.331,0.153,0.672,0.278,0.493,205
CUST_02385,30,F,Dallas,2024-02-06 20:08:10.612135,13,1813.87,147.97,12,"Sports, Books, Electronics",2438.46,2,0.458,0.184,0.78,0.145,0.963,530
CUST_02386,40,M,Austin,2024-11-29 20:08:10.612135,11,1090.72,99.79,46,Beauty,1945.05,3,0.468,0.146,0.47,0.062,0.709,233
CUST_02387,30,M,Austin,2024-03-25 20:08:10.612135,12,520.64,43.57,27,Home,717.77,5,0.34,0.162,0.76,0.509,0.469,482
CUST_02388,40,Other,Los Angeles,2025-04-07 20:08:10.612135,13,2044.54,157.49,3,"Beauty, Sports, Home",5632.31,1,0.308,0.161,0.755,0.27,0.935,104
CUST_02389,40,M,Austin,2022-12-25 20:08:10.612135,13,742.57,57.05,7,"Beauty, Clothing",887.05,2,0.467,0.115,0.49,0.036,0.851,938
CUST_02390,40,M,Houston,2024-07-29 20:08:10.612135,17,901.39,53.97,17,"Beauty, Home",1363.48,2,0.796,0.329,0.625,0.032,0.421,356
CUST_02391,30,F,Austin,2023-12-18 20:08:10.612135,16,1435.57,91.58,75,"Electronics, Books",1887.28,1,0.208,0.064,0.796,0.008,0.955,580
CUST_02392,25,M,Dallas,2023-12-08 20:08:10.612135,7,614.29,84.91,1,"Books, Sports",804.3,1,0.596,0.308,0.209,0.543,0.745,590
CUST_02393,35,F,Phoenix,2025-05-01 20:08:10.612135,6,656.48,112.19,30,"Clothing, Sports, Home",2154.06,0,0.455,0.121,0.598,0.103,1.164,80
CUST_02394,25,F,Chicago,2023-08-25 20:08:10.612135,8,275.76,35.74,20,Beauty,348.17,2,0.086,0.037,0.597,0.222,0.723,695
CUST_02395,50,M,Philadelphia,2025-02-12 20:08:10.612135,5,925.38,182.68,8,"Sports, Beauty",1994.25,0,0.51,0.111,0.491,0.032,0.638,158
CUST_02396,30,M,Chicago,2023-02-25 20:08:10.612135,16,1297.08,81.32,51,"Sports, Beauty",1567.31,2,0.439,0.041,0.789,0.096,0.756,876
CUST_02397,25,M,Phoenix,2023-04-24 20:08:10.612135,7,526.56,74.52,12,"Electronics, Beauty",644.04,0,0.116,0.05,0.622,0.187,0.875,818
CUST_02398,18,F,Chicago,2024-04-04 20:08:10.612135,10,666.6,66.39,30,Beauty,924.34,2,0.593,0.151,0.837,0.029,0.436,472
CUST_02399,40,F,Philadelphia,2022-08-03 20:08:10.612135,13,1329.66,102.4,90,Clothing,1553.93,4,0.377,0.132,0.298,0.082,0.953,1082
CUST_02400,40,M,Jacksonville,2024-10-08 20:08:10.612135,9,1292.84,141.08,12,Beauty,2120.72,2,0.6,0.175,0.934,0.017,0.824,285
CUST_02401,30,M,San Jose,2024-05-31 20:08:10.612135,11,1977.32,176.55,17,Books,2846.86,0,0.27,0.02,0.599,0.023,0.586,415
CUST_02402,25,F,Phoenix,2024-09-06 20:08:10.612135,4,157.18,37.04,22,"Books, Home, Clothing",247.66,0,0.569,0.262,0.406,0.105,1.072,317
CUST_02403,35,F,Dallas,2024-05-25 20:08:10.612135,12,1633.04,133.14,9,"Clothing, Electronics, Beauty",2340.95,5,0.374,0.107,0.471,0.131,0.761,421
CUST_02404,30,M,Chicago,2025-01-07 20:08:10.612135,7,466.72,64.18,3,"Books, Beauty, Electronics",905.78,0,0.339,0.012,0.573,0.099,1.045,194
CUST_02405,40,M,Philadelphia,2024-06-05 20:08:10.612135,11,694.89,64.16,21,Sports,1004.2,1,0.234,0.03,0.254,0.102,0.827,410
CUST_02406,40,M,San Diego,2024-12-18 20:08:10.612135,9,1688.32,183.9,4,"Electronics, Beauty",3128.12,4,0.485,0.078,0.542,0.215,0.584,214
CUST_02407,30,F,San Antonio,2023-04-25 20:08:10.612135,15,1992.3,131.67,22,"Electronics, Books, Home",2437.33,5,0.475,0.302,0.896,0.101,1.025,817
CUST_02408,30,Other,Philadelphia,2024-03-27 20:08:10.612135,21,1336.73,61.99,78,"Beauty, Electronics, Clothing",1844.97,4,0.34,0.098,0.457,0.043,1.055,480
CUST_02409,60,M,Los Angeles,2024-05-07 20:08:10.612135,4,637.83,152.5,57,"Electronics, Books",902.99,0,0.07,0.037,0.873,0.055,0.78,439
CUST_02410,35,F,San Antonio,2023-09-05 20:08:10.612135,11,2034.25,180.52,23,"Clothing, Sports",2577.02,1,0.103,0.02,0.529,0.067,0.838,684
CUST_02411,40,M,San Diego,2025-03-28 20:08:10.612135,12,1624.92,132.97,2,"Clothing, Beauty, Home",4226.22,2,0.038,0.012,0.799,0.054,0.694,114
CUST_02412,25,M,New York,2024-04-24 20:08:10.612135,13,674.31,51.07,2,"Books, Home",946.57,1,0.268,0.02,0.935,0.207,1.062,452
CUST_02413,35,M,Dallas,2023-07-19 20:08:10.612135,16,1269.05,79.78,41,Clothing,1585.45,1,0.37,0.045,0.631,0.033,0.814,732
CUST_02414,18,F,Houston,2024-10-13 20:08:10.612135,13,1384.05,105.06,11,"Clothing, Books, Beauty",2286.15,2,0.692,0.233,0.299,0.029,0.47,280
CUST_02415,35,F,San Diego,2024-05-04 20:08:10.612135,9,389.86,44.69,18,Sports,550.83,0,0.193,0.038,0.797,0.198,1.007,442
CUST_02416,55,F,San Jose,2024-03-08 20:08:10.612135,6,943.38,148.77,80,Beauty,1288.4,3,0.277,0.15,0.756,0.094,0.549,499
CUST_02417,30,M,San Antonio,2025-04-21 20:08:10.612135,14,1147.66,81.79,38,"Electronics, Clothing, Beauty",3474.85,4,0.629,0.182,0.212,0.01,1.036,90
CUST_02418,18,M,San Jose,2023-11-29 20:08:10.612135,7,482.44,67.23,23,Electronics,629.42,2,0.635,0.051,0.505,0.078,0.614,599
CUST_02419,18,M,San Antonio,2024-05-18 20:08:10.612135,7,408.57,60.02,34,"Books, Sports",582.79,3,0.414,0.216,0.799,0.002,0.758,428
CUST_02420,30,F,Los Angeles,2024-08-29 20:08:10.612135,12,2122.28,179.87,3,"Electronics, Home, Clothing",3314.02,1,0.316,0.105,0.657,0.164,1.022,325
CUST_02421,25,M,New York,2024-02-15 20:08:10.612135,11,831.88,77.82,21,"Beauty, Sports, Books",1123.27,0,0.479,0.252,0.316,0.133,0.976,521
CUST_02422,18,F,Houston,2024-10-02 20:08:10.612135,10,297.99,30.37,14,Clothing,484.88,4,0.159,0.071,0.353,0.057,0.615,291
CUST_02423,45,M,Jacksonville,2024-08-06 20:08:10.612135,8,1066.92,129.5,7,"Books, Sports, Home",1626.43,4,0.437,0.051,0.579,0.022,0.768,348
CUST_02424,35,M,Los Angeles,2023-03-11 20:08:10.612135,13,2659.92,200.87,5,"Sports, Beauty",3223.06,2,0.435,0.092,0.979,0.458,0.792,862
CUST_02425,30,F,San Diego,2023-09-03 20:08:10.612135,13,1250.61,94.48,40,Electronics,1583.32,3,0.759,0.068,0.671,0.182,0.88,686
CUST_02426,50,M,San Jose,2023-07-24 20:08:10.612135,7,1076.08,160.63,1,"Books, Beauty",1346.21,5,0.533,0.325,0.772,0.271,0.897,727
CUST_02427,25,M,San Antonio,2022-09-14 20:08:10.612135,9,672.91,72.62,25,Sports,790.99,0,0.787,0.188,0.755,0.133,0.865,1040
CUST_02428,55,M,San Diego,2025-02-20 20:08:10.612135,11,1422.22,127.93,1,Clothing,3152.59,2,0.507,0.054,0.642,0.019,1.07,150
CUST_02429,30,F,Austin,2023-09-23 20:08:10.612135,9,1415.67,159.88,47,"Home, Electronics, Sports",1803.59,1,0.403,0.178,0.399,0.01,0.735,666
CUST_02430,50,F,Philadelphia,2025-01-03 20:08:10.612135,8,1331.89,159.79,9,"Clothing, Electronics",2559.52,3,0.33,0.019,0.681,0.143,0.816,198
CUST_02431,40,M,New York,2024-03-08 20:08:10.612135,10,583.28,57.46,24,"Sports, Home, Electronics",796.61,2,0.21,0.003,0.269,0.074,1.038,499
CUST_02432,45,F,Jacksonville,2022-12-09 20:08:10.612135,14,1817.56,128.62,25,Home,2165.26,3,0.432,0.018,0.614,0.008,0.869,954
CUST_02433,60,M,Dallas,2024-11-04 20:08:10.612135,3,339.39,100.27,30,"Books, Home",579.46,2,0.482,0.087,0.634,0.01,0.6,258
CUST_02434,30,M,Philadelphia,2025-05-08 20:08:10.612135,6,770.28,132.54,50,Clothing,2695.97,0,0.232,0.026,0.457,0.07,1.063,73
CUST_02435,55,M,Jacksonville,2023-05-02 20:08:10.612135,6,1295.14,220.35,31,"Electronics, Sports",1586.95,1,0.459,0.078,0.757,0.174,0.752,810
CUST_02436,30,F,San Jose,2024-04-01 20:08:10.612135,11,1432.58,126.63,2,"Clothing, Sports, Home",1983.0,0,0.482,0.096,0.877,0.065,0.907,475
CUST_02437,30,M,New York,2023-11-28 20:08:10.612135,6,576.66,94.21,32,"Sports, Electronics",752.06,3,0.615,0.223,0.488,0.123,0.504,600
CUST_02438,30,M,New York,2023-12-20 20:08:10.612135,13,1343.52,103.2,14,"Beauty, Electronics, Books",1767.72,1,0.648,0.166,0.919,0.061,0.566,578
CUST_02439,35,M,San Diego,2023-06-01 20:08:10.612135,8,1002.52,131.8,4,"Beauty, Electronics",1237.08,1,0.309,0.145,0.561,0.109,1.074,780
CUST_02440,25,M,Philadelphia,2024-12-03 20:08:10.612135,16,874.15,53.83,53,Home,1570.8,0,0.56,0.067,0.775,0.04,0.889,229
CUST_02441,35,F,San Diego,2024-08-31 20:08:10.612135,11,1472.01,137.65,49,"Home, Clothing",2303.72,5,0.27,0.072,0.171,0.044,0.78,323
CUST_02442,35,M,San Diego,2022-12-19 20:08:10.612135,11,893.1,82.2,7,"Electronics, Clothing",1065.76,6,0.477,0.066,0.663,0.079,0.964,944
CUST_02443,45,M,Austin,2025-01-25 20:08:10.612135,9,1043.38,119.8,53,Sports,2125.29,1,0.295,0.196,0.842,0.015,0.912,176
CUST_02444,45,F,San Diego,2025-03-28 20:08:10.612135,12,1370.88,113.82,3,"Home, Electronics, Clothing",3565.48,0,0.079,0.031,0.613,0.094,0.552,114
CUST_02445,35,M,San Jose,2024-10-18 20:08:10.612135,7,1009.38,148.93,6,"Electronics, Sports",1679.24,1,0.164,0.076,0.564,0.218,0.961,275
CUST_02446,30,F,San Antonio,2025-07-19 20:08:10.612135,12,1728.68,144.99,16,"Beauty, Electronics, Home",317211.97,3,0.231,0.015,0.603,0.038,0.744,1
CUST_02447,30,F,San Antonio,2025-05-23 20:08:10.612135,12,1622.89,135.28,3,Books,6729.4,0,0.371,0.101,0.605,0.103,0.951,58
CUST_02448,25,M,San Jose,2024-11-23 20:08:10.612135,10,1304.91,125.05,27,"Beauty, Sports, Electronics",2301.33,0,0.287,0.016,0.627,0.019,0.654,239
CUST_02449,25,F,Houston,2022-10-04 20:08:10.612135,10,674.7,65.99,101,"Books, Clothing, Home",795.42,2,0.349,0.074,0.416,0.002,0.625,1020
CUST_02450,30,M,Dallas,2024-07-26 20:08:10.612135,14,2289.27,164.89,1,"Electronics, Beauty, Sports",3453.04,1,0.716,0.218,0.464,0.044,1.044,359
CUST_02451,30,F,Jacksonville,2023-01-11 20:08:10.612135,9,1294.75,142.7,48,"Sports, Clothing",1551.31,0,0.584,0.1,0.613,0.0,0.86,921
CUST_02452,55,M,Los Angeles,2023-03-01 20:08:10.612135,8,1009.37,132.39,98,"Home, Books, Sports",1220.62,2,0.441,0.054,0.496,0.071,1.137,872
CUST_02453,35,M,Austin,2023-12-11 20:08:10.612135,8,612.39,77.71,82,"Clothing, Electronics",802.78,0,0.342,0.182,0.294,0.042,1.129,587
CUST_02454,30,F,Dallas,2024-07-17 20:08:10.612135,17,2298.99,134.44,12,Electronics,3439.11,4,0.776,0.029,0.602,0.143,0.935,368
CUST_02455,40,F,San Jose,2023-06-26 20:08:10.612135,9,848.29,93.18,1,Sports,1053.33,4,0.161,0.014,0.475,0.206,0.964,755
CUST_02456,25,Other,Chicago,2022-10-19 20:08:10.612135,10,783.39,79.49,19,"Books, Electronics, Beauty",925.65,2,0.298,0.094,0.547,0.133,0.99,1005
CUST_02457,35,F,Los Angeles,2024-10-16 20:08:10.612135,5,300.57,56.2,5,Books,498.6,1,0.486,0.26,0.84,0.176,1.072,277
CUST_02458,40,M,Houston,2024-05-30 20:08:10.612135,13,2310.05,183.57,5,"Beauty, Clothing",3323.48,6,0.562,0.06,0.635,0.215,1.141,416
CUST_02459,35,M,Phoenix,2024-12-18 20:08:10.612135,16,1351.39,83.04,12,"Beauty, Books",2503.86,3,0.498,0.139,0.775,0.209,0.884,214
CUST_02460,35,M,Los Angeles,2023-02-22 20:08:10.612135,19,1967.91,104.05,49,"Clothing, Electronics, Books",2376.49,4,0.221,0.033,0.793,0.041,0.954,879
CUST_02461,65,F,New York,2022-08-11 20:08:10.612135,10,1429.59,143.57,1,Sports,1672.52,2,0.254,0.048,0.647,0.084,0.687,1074
CUST_02462,50,M,San Jose,2023-02-07 20:08:10.612135,4,536.18,125.52,32,"Home, Clothing",645.63,1,0.774,0.103,0.73,0.036,0.991,894
CUST_02463,40,F,Austin,2024-01-01 20:08:10.612135,8,979.89,121.62,19,"Books, Electronics",1295.85,0,0.561,0.052,0.533,0.03,1.1,566
CUST_02464,35,M,Phoenix,2023-10-18 20:08:10.612135,8,1080.81,134.58,8,Clothing,1388.52,1,0.622,0.363,0.632,0.063,0.77,641
CUST_02465,40,M,Dallas,2025-05-31 20:08:10.612135,16,1618.14,100.69,9,Sports,7524.34,0,0.513,0.013,0.578,0.053,0.828,50
CUST_02466,30,M,Jacksonville,2025-06-17 20:08:10.612135,8,1165.36,147.62,44,Clothing,7610.14,2,0.076,0.009,0.633,0.034,0.868,33
CUST_02467,30,F,Jacksonville,2023-10-16 20:08:10.612135,19,2109.91,112.42,12,"Beauty, Sports",2708.76,1,0.16,0.056,0.643,0.003,0.666,643
CUST_02468,18,F,Phoenix,2025-01-18 20:08:10.612135,8,347.96,43.89,107,"Electronics, Beauty, Clothing",694.97,1,0.595,0.231,0.331,0.106,0.491,183
CUST_02469,35,F,Jacksonville,2024-08-25 20:08:10.612135,7,452.51,63.15,44,Electronics,703.52,3,0.197,0.103,0.19,0.007,1.103,329
CUST_02470,35,M,Austin,2024-09-29 20:08:10.612135,15,1778.95,119.64,38,Clothing,2883.24,3,0.159,0.035,0.28,0.005,0.608,294
CUST_02471,30,F,San Jose,2025-02-23 20:08:10.612135,9,1212.29,136.96,4,"Clothing, Home",2717.34,1,0.71,0.157,0.429,0.16,0.445,147
CUST_02472,55,M,Dallas,2025-05-10 20:08:10.612135,8,1624.98,200.65,7,Home,5801.88,4,0.127,0.014,0.154,0.127,1.117,71
CUST_02473,50,F,Jacksonville,2023-05-25 20:08:10.612135,5,613.78,114.59,31,"Sports, Clothing",756.12,0,0.454,0.072,0.732,0.147,0.672,787
CUST_02474,40,F,San Jose,2024-06-26 20:08:10.612135,17,2878.04,168.14,38,"Clothing, Sports",4228.27,2,0.313,0.068,0.74,0.154,0.794,389
CUST_02475,35,M,Philadelphia,2022-09-09 20:08:10.612135,14,996.56,70.58,33,"Books, Electronics",1170.61,1,0.716,0.295,0.3,0.14,0.934,1045
CUST_02476,50,F,Chicago,2025-04-04 20:08:10.612135,5,868.61,181.42,76,"Electronics, Beauty, Home",2350.13,0,0.493,0.254,0.571,0.169,0.975,107
CUST_02477,25,F,Houston,2023-02-20 20:08:10.612135,2,68.07,35.06,1,"Clothing, Books, Home",82.17,1,0.122,0.004,0.445,0.233,1.002,881
CUST_02478,45,M,Houston,2024-03-17 20:08:10.612135,6,693.12,121.07,4,Books,951.28,5,0.3,0.081,0.541,0.1,0.694,490
CUST_02479,25,F,New York,2024-11-18 20:08:10.612135,12,631.83,52.78,33,"Home, Beauty, Sports",1104.42,0,0.462,0.101,0.548,0.173,0.508,244
CUST_02480,45,M,Chicago,2023-01-12 20:08:10.612135,10,1714.06,175.02,1,"Clothing, Sports, Home",2054.08,2,0.408,0.172,0.791,0.037,0.619,920
CUST_02481,30,M,Chicago,2023-03-15 20:08:10.612135,9,957.95,110.93,19,"Beauty, Sports",1161.71,1,0.467,0.136,0.531,0.036,0.589,858
CUST_02482,50,M,New York,2023-05-07 20:08:10.612135,6,712.87,120.48,6,"Electronics, Beauty, Home",874.48,2,0.657,0.142,0.506,0.139,0.525,805
CUST_02483,55,M,Dallas,2024-07-03 20:08:10.612135,9,1374.57,155.14,5,"Beauty, Sports",2031.27,1,0.304,0.085,0.464,0.056,0.972,382
CUST_02484,25,F,Austin,2024-04-19 20:08:10.612135,4,399.8,98.98,74,"Home, Electronics",559.46,0,0.485,0.262,0.427,0.033,0.962,457
CUST_02485,35,M,New York,2024-06-22 20:08:10.612135,13,2142.73,160.36,43,Clothing,3137.76,1,0.203,0.018,0.926,0.23,1.106,393
CUST_02486,60,F,Dallas,2025-02-07 20:08:10.612135,6,906.83,147.06,23,"Clothing, Home, Beauty",1922.14,2,0.777,0.325,0.957,0.006,0.64,163
CUST_02487,35,M,New York,2023-09-17 20:08:10.612135,11,1820.94,166.1,34,Home,2315.47,2,0.766,0.142,0.597,0.005,1.11,672
CUST_02488,50,F,Los Angeles,2025-06-22 20:08:10.612135,5,693.92,136.93,3,"Clothing, Electronics, Beauty",5216.77,2,0.254,0.09,0.723,0.01,0.978,28
CUST_02489,40,F,Los Angeles,2025-04-05 20:08:10.612135,12,1677.36,140.72,15,"Books, Beauty, Electronics",4565.28,0,0.21,0.011,0.566,0.093,0.58,106
CUST_02490,30,F,Philadelphia,2024-07-03 20:08:10.612135,17,1679.14,96.82,28,Books,2481.35,1,0.509,0.267,0.685,0.193,0.639,382
CUST_02491,30,M,San Antonio,2025-03-22 20:08:10.612135,17,2342.15,137.67,35,Home,5904.18,6,0.233,0.016,0.534,0.079,0.643,120
CUST_02492,30,M,Austin,2023-02-05 20:08:10.612135,11,1838.45,170.18,18,"Sports, Books",2212.92,1,0.734,0.151,0.813,0.03,0.658,896
CUST_02493,45,M,New York,2025-01-03 20:08:10.612135,13,2639.21,199.07,2,"Electronics, Beauty",5071.81,2,0.255,0.044,0.64,0.102,0.737,198
CUST_02494,30,F,Chicago,2025-02-01 20:08:10.612135,8,976.73,127.4,14,"Sports, Books",2031.48,2,0.163,0.095,0.52,0.035,0.713,169
CUST_02495,35,F,Los Angeles,2024-05-04 20:08:10.612135,16,575.78,35.97,33,"Electronics, Books",813.52,2,0.121,0.014,0.93,0.137,0.946,442
CUST_02496,35,M,San Diego,2022-12-05 20:08:10.612135,16,2176.4,134.0,14,"Books, Electronics",2591.01,1,0.41,0.143,0.269,0.179,0.772,958
CUST_02497,35,M,Dallas,2024-03-26 20:08:10.612135,10,1892.76,187.15,174,Clothing,2610.91,2,0.665,0.058,0.746,0.087,0.815,481
CUST_02498,50,F,Los Angeles,2022-10-20 20:08:10.612135,9,1300.92,147.16,9,"Clothing, Books",1537.4,3,0.338,0.172,0.814,0.171,0.6,1004
CUST_02499,60,M,Los Angeles,2023-03-13 20:08:10.612135,3,568.78,179.33,4,"Electronics, Home, Beauty",689.48,0,0.544,0.225,0.258,0.057,0.435,860
CUST_02500,35,F,San Jose,2022-09-05 20:08:10.612135,16,1512.3,93.98,24,"Home, Electronics, Beauty",1775.4,1,0.283,0.079,0.608,0.081,0.787,1049
CUST_02501,45,F,Dallas,2024-06-22 20:08:10.612135,13,582.97,44.92,7,"Sports, Clothing",853.69,3,0.594,0.238,0.785,0.006,0.82,393
CUST_02502,45,F,Houston,2023-03-01 20:08:10.612135,9,1410.84,155.66,27,Home,1706.11,3,0.217,0.022,0.67,0.005,0.491,872
CUST_02503,35,M,Phoenix,2023-06-22 20:08:10.612135,6,484.32,79.09,4,"Sports, Books, Beauty",600.77,0,0.313,0.156,0.737,0.037,0.875,759
CUST_02504,55,M,Austin,2023-12-02 20:08:10.612135,3,879.18,269.47,8,"Beauty, Electronics, Sports",1148.4,2,0.455,0.31,0.681,0.021,0.909,596
CUST_02505,30,F,Dallas,2025-06-11 20:08:10.612135,11,1845.56,168.53,3,"Books, Home, Beauty",10481.81,2,0.082,0.011,0.615,0.027,0.911,39
CUST_02506,25,F,Philadelphia,2023-07-13 20:08:10.612135,13,685.05,54.0,151,"Sports, Beauty",854.46,3,0.481,0.194,0.5,0.051,0.744,738
CUST_02507,50,M,San Jose,2023-06-13 20:08:10.612135,11,1814.99,164.92,29,"Home, Clothing, Books",2246.28,0,0.446,0.138,0.792,0.123,1.044,768
CUST_02508,35,M,Jacksonville,2024-05-28 20:08:10.612135,9,784.27,85.1,15,"Beauty, Clothing",1126.68,1,0.205,0.049,0.905,0.021,0.829,418
CUST_02509,45,F,Dallas,2024-12-10 20:08:10.612135,13,1153.59,87.88,4,Electronics,2101.92,5,0.176,0.034,0.253,0.036,1.154,222
CUST_02510,50,F,Dallas,2025-02-21 20:08:10.612135,7,723.52,106.96,16,"Beauty, Home",1609.72,0,0.073,0.007,0.453,0.016,0.603,149
CUST_02511,25,F,San Antonio,2023-11-07 20:08:10.612135,9,553.37,61.04,11,Clothing,715.99,4,0.15,0.043,0.544,0.092,0.741,621
CUST_02512,50,Other,Jacksonville,2024-10-27 20:08:10.612135,2,434.96,179.72,31,"Home, Beauty, Books",733.38,1,0.766,0.398,0.218,0.018,1.041,266
CUST_02513,35,M,San Jose,2023-08-02 20:08:10.612135,14,1760.01,128.89,55,Sports,2207.36,1,0.752,0.276,0.292,0.256,0.632,718
CUST_02514,35,M,Dallas,2023-08-06 20:08:10.612135,11,1389.34,128.33,46,"Home, Beauty",1744.46,1,0.41,0.097,0.531,0.03,0.807,714
CUST_02515,40,F,Phoenix,2024-12-22 20:08:10.612135,12,1337.01,110.17,12,"Home, Sports, Electronics",2498.93,2,0.264,0.121,0.718,0.003,0.925,210
CUST_02516,50,F,Phoenix,2024-10-08 20:08:10.612135,6,939.47,151.05,3,Home,1541.07,0,0.667,0.425,0.654,0.057,0.922,285
CUST_02517,18,M,Jacksonville,2022-09-18 20:08:10.612135,10,641.52,64.22,43,"Beauty, Home, Sports",754.53,3,0.314,0.057,0.642,0.332,0.949,1036
CUST_02518,35,M,San Diego,2023-08-29 20:08:10.612135,11,687.4,63.12,16,Books,868.95,1,0.466,0.023,0.574,0.056,0.393,691
CUST_02519,40,F,San Jose,2025-01-26 20:08:10.612135,16,2782.95,173.88,11,"Electronics, Books",5685.17,1,0.274,0.075,0.622,0.038,0.561,175
CUST_02520,40,M,Houston,2024-12-16 20:08:10.612135,18,3087.85,173.1,12,Books,5696.8,2,0.561,0.314,0.62,0.023,0.791,216
CUST_02521,40,M,Dallas,2024-09-24 20:08:10.612135,14,1683.39,123.2,4,Home,2710.88,1,0.663,0.227,0.591,0.046,1.127,299
CUST_02522,25,F,San Antonio,2022-07-30 20:08:10.612135,7,557.62,80.71,33,"Beauty, Sports",651.33,0,0.412,0.038,0.739,0.028,0.923,1086
CUST_02523,30,F,San Antonio,2023-10-03 20:08:10.612135,14,1573.87,115.35,7,Books,2011.72,3,0.459,0.14,0.432,0.077,1.057,656
CUST_02524,30,F,Chicago,2023-09-15 20:08:10.612135,13,1723.52,133.96,28,Sports,2190.2,5,0.488,0.107,0.484,0.219,0.586,674
CUST_02525,45,M,Houston,2024-02-11 20:08:10.612135,10,1263.4,129.68,5,Home,1702.59,2,0.178,0.07,0.537,0.392,0.977,525
CUST_02526,30,F,San Antonio,2022-11-26 20:08:10.612135,18,1515.68,83.6,113,"Sports, Home, Electronics",1801.73,0,0.548,0.141,0.701,0.073,0.438,967
CUST_02527,30,F,Austin,2023-02-14 20:08:10.612135,11,1557.7,140.66,26,"Clothing, Home",1878.2,2,0.424,0.079,0.736,0.026,0.831,887
CUST_02528,55,F,Austin,2023-08-07 20:08:10.612135,4,457.55,121.09,63,"Home, Books",574.67,0,0.465,0.193,0.3,0.052,0.914,713
CUST_02529,18,F,Phoenix,2024-08-08 20:08:10.612135,8,656.32,79.75,39,Clothing,1002.51,1,0.215,0.099,0.938,0.453,0.89,346
CUST_02530,65,M,Jacksonville,2024-05-18 20:08:10.612135,8,1589.11,196.51,32,"Clothing, Beauty, Electronics",2266.71,1,0.555,0.107,0.777,0.058,0.598,428
CUST_02531,40,M,Chicago,2023-08-28 20:08:10.612135,7,1080.55,161.19,7,Electronics,1365.52,1,0.154,0.035,0.54,0.003,0.76,692
CUST_02532,45,M,New York,2025-02-12 20:08:10.612135,6,719.22,113.41,7,"Electronics, Clothing, Books",1549.95,2,0.366,0.178,0.688,0.223,1.052,158
CUST_02533,30,M,San Antonio,2023-03-11 20:08:10.612135,13,866.84,66.48,4,"Home, Electronics, Clothing",1050.37,3,0.557,0.182,0.39,0.029,0.969,862
